plot_ID,tree_ID,species,DBH_cm,status,height_m,decay_class,to be cut,notes
MPunh4,19,UNK,52.3,stump,0.37,5,NO,
MPunh4,20,FAGR,31.9,live,,,NO,
MPunh4,21,FRAM,38.3,live,,,NO,
MPunh4,22,FRAM,21.6,snag,8.8,2,NO,
MPunh4,23,ACSA,30.6,live,,,NO,
MPunh4,24,ACSA,27.1,live,,,NO,
MPunh4,25,ACSA,27.3,live,,,NO,
MPunh4,26,ACSA,27.5,live,,,NO,
CH224mat1,1,FRAM,15.6,live,,,NO,
CH224mat1,2,ACSA,78.6,live,,,NO,
CH224mat1,3,ACSA,40.1,live,,,NO,
CH224mat1,4,FRAM,23.8,live,,,NO,
CH224mat1,5,FRAM,16.9,live,,,NO,
CH224mat1,6,FRAM,22.6,live,,,NO,
CH224mat1,7,FRAM,11.7,live,,,NO,
CH224mat1,8,FRAM,16.1,live,,,NO,
CH224mat1,9,ACSA,32.1,live,,,NO,
CH224mat1,10,FRAM,23.7,live,,,NO,
CH231unh2,1,FRAM,32.2,live,,,NO,
CH231unh2,2,ACSA,43.8,live,,,NO,
CH231unh2,3,ACSA,14.4,snag,4.8,2,NO,
CH231unh2,4,FAGR,18.6,snag,9,2,NO,
CH231unh2,5,ACSA,16.4,live,,,NO,
CH231unh2,6,ACSA,38.5,snag,5.2,3,NO,
CH231unh2,7,ACSA,38.8,live,,,NO,
CH231unh2,8,ACSA,15.4,live,,,NO,
CH231unh2,9,FRAM,44.4,live,,,NO,
CH231unh2,10,ACSA,20.5,live,,,NO,
CH231unh2,11,FRAM,40.1,live,,,NO,
CH231unh2,12,OSVI,16.6,live,,,NO,
CH231unh2,13,FRAM,45.9,live,,,NO,
CH231unh2,14,FRAM,28,live,,,NO,
CH231unh2,15,ACSA,46.6,live,,,NO,
CH231unh2,16,ACSA,10.9,live,,,NO,
CH231unh2,17,ACSA,14.4,live,,,NO,
CH231unh2,18,ACSA,28.9,live,,,NO,
CH231unh2,19,FRAM,20.1,live,,,NO,
CH231unh3,1,UNK,36,stump,0.28,4,NO,
CH231unh3,2,ACSA,20.1,live,,,NO,
CH231unh3,3,FRAM,40.7,live,,,NO,
CH231unh3,4,BEAL,12.6,live,,,NO,
CH231unh3,5,ACSA,35.2,live,,,NO,
CH231unh3,6,ACSA,13.3,live,,,NO,
CH231unh3,7,ACSA,10.9,live,,,NO,
CH231unh3,8,FRAM,29.3,live,,,NO,
CH231unh3,9,FRAM,33.5,live,,,NO,
CH231unh3,10,ACSA,26.3,live,,,NO,
CH231unh3,11,FRAM,38.3,live,,,NO,
CH231unh3,12,ACSA,11.2,live,,,NO,
CH231unh3,13,FRAM,39.2,live,,,NO,
CH231unh3,14,FRAM,29,snag,8.7,2,NO,
CH231unh3,15,ACSP,11.5,snag,5.1,2,NO,
CH231unh3,16,FRAM,25.2,snag,6,1,NO,
CH231unh3,17,FAGR,38.2,live,,,NO,
CH231unh3,18,ACSA,15.6,live,,,NO,
CH231unh3,19,ACSA,14.5,live,,,NO,
CH231unh3,20,FRAM,31.9,live,,,NO,
CH231unh3,21,ACSA,19.5,live,,,NO,
CH231unh3,22,ACSA,12.5,live,,,NO,
CH231unh3,23,ACSA,42.6,live,,,NO,
CH231unh3,24,ACSA,10.8,live,,,NO,
CH231unh3,25,ACSA,20.4,live,,,NO,
CH231unh3,26,ACSA,15.5,live,,,NO,
CH231unh3,27,FRAM,38.1,live,,,NO,
CH231unh3,28,ACSA,11.8,live,,,NO,
CH231unh3,29,ACSA,20.6,live,,,NO,
CH231unh4,1,ACSA,31.4,live,,,NO,
CH231unh4,2,ACSA,13.2,live,,,NO,
CH231unh4,3,ACRU,52.8,live,,,NO,
CH231unh4,4,BEAL,11.4,live,,,NO,
CH231unh4,5,ACSA,14.9,live,,,NO,
CH231unh4,6,UNK,21.6,stump,0.23,3,NO,
CH231unh4,7,BEAL,15.5,live,,,NO,
CH231unh4,8,BEAL,12,live,,,NO,
CH231unh4,9,BEAL,12.9,live,,,NO,
CH231unh4,10,FRAM,39.5,live,,,NO,
CH231unh4,11,ACSA,17.9,live,,,NO,
CH231unh4,12,ACRU,13.1,live,,,NO,
CH231unh4,13,BEAL,12.5,live,,,NO,
CH231unh4,14,PRSE,19.1,live,,,NO,
CH231unh4,15,BEAL,10.2,live,,,NO,
CH231unh4,16,PRSE,13.5,live,,,NO,
CH231unh4,17,PRSE,18.9,live,,,NO,
CH231unh4,18,ACRU,17.4,live,,,NO,
CH231unh4,19,UNK,13.9,stump,0.37,3,NO,
CH231unh4,20,QURU,11.6,live,,,NO,
CH231unh4,21,ACSA,11.2,live,,,NO,
CH231unh4,22,FRAM,40.9,live,,,NO,
CH231unh4,23,UNK,18.2,stump,0.21,3,NO,
CH231unh4,24,BEAL,15.9,snag,1.2,3,NO,
CH231unh4,25,BEAL,22.2,snag,7,3,NO,
CH231unh4,26,ACSA,18.8,live,,,NO,
CH231unh4,27,BEAL,11.6,stump,0.54,3,NO,
CH231unh4,28,UNK,18.9,snag,1.9,3,NO,
CH231unh4,29,ACSA,22.2,live,,,NO,
CH231unh4,30,BEAL,19,live,,,NO,
CH231unh4,31,FRAM,30,live,,,NO,
CH231unh4,32,ACSA,16.7,live,,,NO,
CH231unh4,33,BEAL,11.6,live,,,NO,
CWEunh1,1,FRAM,33.9,live,,,NO,
CWEunh1,2,ACSA,12.8,live,,,NO,
CWEunh1,3,ACSA,14.9,live,,,NO,
CWEunh1,4,ACSA,30.9,live,,,NO,
CWEunh1,5,ACSA,16.5,live,,,NO,
CWEunh1,6,ACSA,10.3,snag,3.4,2,NO,
CWEunh1,7,ACSA,21.7,live,,,NO,
CWEunh1,8,OSVI,22.2,live,,,NO,
CWEunh1,9,FAGR,14,live,,,NO,
CWEunh1,10,FAGR,13.1,snag,1.5,4,NO,
CWEunh1,11,FAGR,53.4,live,,,NO,
CWEunh1,12,OSVI,25.1,live,,,NO,
CWEunh1,13,FAGR,17.1,stump,0.33,2,NO,
CWEunh1,14,FAGR,11.8,live,,,NO,
CWEunh1,15,FRAM,37.7,live,,,NO,
CWEunh1,16,FRAM,38.2,live,,,NO,
CWEunh1,17,FAGR,12.3,live,,,NO,
CWEunh1,18,TSCA,14.4,live,,,NO,
CWEunh1,19,ACSA,31.3,live,,,NO,
CWEunh1,20,ACSA,16.4,live,,,NO,
CWEunh1,21,ACSA,17.8,live,,,NO,
CWEunh1,22,ACSA,44.7,live,,,NO,
CWEunh1,23,FAGR,29.3,live,,,NO,
CWEunh1,24,FAGR,43.3,live,,,NO,
CWEunh1,25,ACSA,15,live,,,NO,
CWEunh1,26,UNK,12.9,stump,0.37,2,NO,
CWEunh2,1,ACSA,15.3,live,,,NO,
CWEunh2,2,FRAM,33.8,live,,,NO,
CWEunh2,3,FRAM,24.4,snag,6.7,2,NO,
CWEunh2,4,FRAM,36.9,live,,,NO,
CWEunh2,5,FRAM,40.2,live,,,NO,
CWEunh2,6,ACSA,10.4,live,,,NO,
CWEunh2,7,ACSA,40.1,live,,,NO,
CWEunh2,8,ACSA,38,live,,,NO,
CWEunh2,9,ACSA,14.2,live,,,NO,
CWEunh2,10,ACSA,35.5,live,,,NO,
CWEunh2,11,ACSA,16.6,live,,,NO,
CWEunh2,12,ACSA,33.4,live,,,NO,
CWEunh2,13,FRAM,39.5,live,,,NO,
CWEunh2,14,ACSA,16.2,live,,,NO,
CWEunh2,15,ACSA,21.3,live,,,NO,
CWEunh2,16,FRAM,45.2,live,,,NO,
CWEunh2,17,ACSA,21.3,live,,,NO,
CWEunh2,18,FRAM,37.8,live,,,NO,
CWEunh2,19,FRAM,51.5,live,,,NO,
CWEunh2,20,UNK,46.2,stump,0.29,4,NO,
CWEunh2,21,UNK,42.7,stump,0.27,4,NO,
CWEunh2,22,FAGR,10.6,stump,0.44,,NO,
CWEunh3,1,UNK,26,stump,0.7,4,NO,
CWEunh3,2,ACSA,18.6,live,,,NO,
CWEunh3,3,ACSA,18.2,live,,,NO,
CWEunh3,4,ACSA,21.3,live,,,NO,
CWEunh3,5,ACSA,24,live,,,NO,
CWEunh3,6,ACSA,14.1,live,,,NO,
CWEunh3,7,ACSA,25.5,live,,,NO,
CWEunh3,8,FRAM,40.2,live,,,NO,
CWEunh3,9,FRAM,42.1,live,,,NO,
CWEunh3,10,FRAM,24.5,live,,,NO,
CWEunh3,11,ACSA,13.7,live,,,NO,
CWEunh3,12,ACSA,16.7,live,,,NO,
CWEunh3,13,ACSA,31.3,live,,,NO,
CWEunh3,14,ACSA,13.5,live,,,NO,
CWEunh3,15,ACSA,15.7,live,,,NO,
CWEunh3,16,ACSA,12,live,,,NO,
CWEunh3,17,ACSA,12,live,,,NO,
CWEunh3,18,FRAM,31.8,live,,,NO,
CWEunh3,19,UNK,14.9,snag,0.94,2,NO,snag
CWEunh3,20,ACSA,31.7,live,,,NO,
CWEunh3,21,FRAM,34.4,live,,,NO,
CWEunh3,22,UNK,16,stump,0.39,4,NO,
CWEunh3,23,FRAM,35.8,live,,,NO,
CWEunh3,24,FRAM,34,live,,,NO,
CWEunh3,25,FRAM,36,live,,,NO,
CWEunh3,26,FRAM,25.5,live,,,NO,
CWEunh3,27,ACSA,16.5,live,,,NO,
CWEunh3,28,ACSA,19.7,live,,,NO,
CWEunh3,29,ACSA,19.2,live,,,NO,
CWEunh3,30,FRAM,28.4,live,,,NO,
CWEunh3,31,ACSA,23.6,live,,,NO,
CWEunh3,32,ACSA,16.1,live,,,NO,
CWEunh4,1,FRAM,36.4,stump,0.58,4,NO,
CWEunh4,2,FRAM,25.1,live,,,NO,
CWEunh4,3,FAGR,14.1,live,,,NO,
CWEunh4,4,ACSA,18.1,live,,,NO,
CWEunh4,5,ACSA,22.4,live,,,NO,
CWEunh4,6,FRAM,31.5,live,,,NO,
CWEunh4,7,ACSA,12.3,live,,,NO,
CWEunh4,8,FRAM,35.5,live,,,NO,
CWEunh4,9,FRAM,42.5,live,,,NO,
CWEunh4,10,ACSA,17.6,live,,,NO,
CWEunh4,11,ACSA,11.2,live,,,NO,
CWEunh4,12,FRAM,22.2,live,,,NO,
CWEunh4,13,OSVI,11.8,live,,,NO,
CWEunh4,14,UNK,23.5,stump,0.29,4,NO,
CWEunh4,15,UNK,39.3,stump,0.41,3,NO,
CWEunh4,16,ACSA,14.2,live,,,NO,
CWEunh4,17,OSVI,13.6,live,,,NO,
CWEunh4,18,OSVI,12.8,live,,,NO,
CWEunh4,19,OSVI,10.9,live,,,NO,
CWEunh4,20,FRAM,27.5,live,,,NO,
CWEunh4,21,FRAM,19.4,live,,,NO,
CWEunh4,22,FRAM,18.7,live,,,NO,
CWEunh4,23,FRAM,31.7,live,,,NO,
CWEunh4,24,OSVI,12,live,,,NO,
CWEunh4,25,OSVI,20.8,live,,,NO,
CWEunh4,26,TIAM,27.4,live,,,NO,
CWEunh4,27,OSVI,12.8,live,,,NO,
CWEunh4,28,OSVI,10.4,live,,,NO,
CWEunh4,29,UNK,21.8,stump,0.35,4,NO,
CWEunh4,30,OSVI,15,live,,,NO,
CWEunh4,31,UNK,39.8,stump,0.29,4,NO,
CWEunh4,32,FRAM,18,live,,,NO,
CWEunh4,33,OSVI,14.9,live,,,NO,
CWEunh4,34,FRAM,23.1,live,,,NO,
CWEunh4,35,OSVI,15.6,live,,,NO,
CWEunh4,36,FRAM,25.5,live,,,NO,
CWEunh4,37,FRAM,35.4,live,,,NO,
JNPunh1,1,UNK,21.6,stump,0.38,4,NO,
JNPunh1,2,FRNI,24.3,live,,,NO,
JNPunh1,3,ACSA,14.3,live,,,NO,
JNPunh1,4,FRNI,18.2,live,,,NO,
JNPunh1,5,FRNI,24,live,,,NO,
JNPunh1,6,ACSA,13.5,live,,,NO,
JNPunh1,7,FRAM,33.4,live,,,NO,
JNPunh1,8,UNK,39.1,stump,0.5,3,NO,
JNPunh1,9,ACSA,20.8,live,,,NO,
JNPunh1,10,ACSA,16.1,live,,,NO,
JNPunh1,11,ACSA,26.2,live,,,NO,
JNPunh1,12,FRNI,19.1,live,,,NO,
JNPunh1,13,ULAM,17,live,,,NO,
JNPunh1,14,TIAM,31.4,live,,,NO,
JNPunh1,15,ACSA,10.2,live,,,NO,
JNPunh1,16,ACSA,17.2,live,,,NO,
JNPunh1,17,UNK,78.3,stump,0.35,5,NO,
JNPunh1,18,ACSA,18.9,live,,,NO,
JNPunh1,19,TIAM,28.8,live,,,NO,
JNPunh1,20,BEAL,13.3,live,,,NO,
JNPunh1,21,UNK,25.5,stump,0.38,4,NO,
JNPunh1,22,UNK,25.7,stump,0.39,4,NO,
JNPunh1,23,UNK,19.3,snag,5.5,3,NO,
JNPunh1,24,ACSA,17.6,live,,,NO,
JNPunh1,25,FRAM,27.4,live,,,NO,
JNPunh1,26,ACSA,14.5,live,,,NO,
JNPunh1,27,FRAM,28.3,live,,,NO,
JNPunh1,28,BEAL,18.1,live,,,NO,
JNPunh1,29,BEAL,17.2,live,,,NO,
JNPunh1,30,FRNI,14.2,live,,,NO,
JNPunh1,31,ACSA,21.1,live,,,NO,
JNPunh1,32,FRAM,30.3,live,,,NO,
JNPunh1,33,TIAM,17.1,live,,,NO,
JNPunh1,34,ULAM,12.2,live,,,NO,
JNPunh1,35,UNK,14.4,snag,6,2,NO,
JNPunh1,36,FRAM,20.8,live,,,NO,
JNPunh1,37,ACSA,10.6,live,,,NO,
JNPunh1,38,TIAM,13,live,,,NO,
JNPunh1,39,OSVI,13.2,live,,,NO,
JNPunh1,40,ACSA,11.6,live,,,NO,
JNPunh1,41,ACSA,11.2,live,,,NO,
JNPunh1,42,TIAM,25.5,live,,,NO,
JNPunh1,43,TIAM,33,live,,,NO,
JNPunh2,1,TIAM,40.5,live,,,NO,
JNPunh2,2,ACSA,19,live,,,NO,
JNPunh2,3,ACSA,11.3,live,,,NO,
JNPunh2,4,ACSA,11.6,live,,,NO,
JNPunh2,5,PRSE,42.9,live,,,NO,
JNPunh2,6,FRNI,21.9,live,,,NO,
JNPunh2,7,TIAM,14.9,live,,,NO,
JNPunh2,8,OSVI,14.6,snag,6,2,NO,
JNPunh2,9,TIAM,18.5,live,,,NO,
JNPunh2,10,TAIM,13.2,live,,,NO,
JNPunh2,11,TIAM,12.1,live,,,NO,
JNPunh2,12,FRAM,38.1,live,,,NO,
JNPunh2,13,ACSA,11.7,live,,,NO,
JNPunh2,14,ACSA,13.2,live,,,NO,
JNPunh2,15,ACSA,19.2,live,,,NO,
JNPunh2,16,FRAM,11.7,live,,,NO,
JNPunh2,17,BEAL,27.2,live,,,NO,
JNPunh2,18,UNK,32.4,stump,0.21,5,NO,
JNPunh2,19,ACSA,12.3,live,,,NO,
JNPunh2,20,FRNI,36.2,live,,,NO,
JNPunh2,21,ACSA,13.4,live,,,NO,
JNPunh2,22,PI sp.,39.1,snag,17,1,NO,
JNPunh2,23,BEAL,22.4,live,,,NO,
JNPunh2,24,ULAM,15.1,live,,,NO,
JNPunh2,25,FRNI,37.8,live,,,NO,
JNPunh2,26,FRNI,36.4,live,,,NO,
JNPunh2,27,FRNI,26.1,live,,,NO,
JNPunh2,28,ACSA,24,live,,,NO,
JNPunh2,29,ACSA,22.1,live,,,NO,
JNPunh2,30,FRAM,43.4,live,,,NO,
JNPunh3,1,UNK,41.5,stump,0.15,5,NO,
JNPunh3,2,UNK,36.2,stump,0.27,4,NO,
JNPunh3,3,UNK,53.8,stump,0.49,3,NO,
JNPunh3,4,UNK,34.9,stump,0.44,3,NO,
JNPunh3,5,ACSA,20.3,live,,,NO,
JNPunh3,6,TIAM,33.6,live,,,NO,
JNPunh3,7,ULAM,11.8,live,,,NO,
JNPunh3,8,TIAM,37.3,live,,,NO,
JNPunh3,9,ACSA,15.1,live,,,NO,
JNPunh3,10,ACSA,16.7,live,,,NO,
JNPunh3,11,FRAM,18.9,live,,,NO,
JNPunh3,12,FRAM,39.3,live,,,NO,
JNPunh3,13,ACSA,12.8,live,,,NO,
JNPunh3,14,FRAM,49.1,live,,,NO,
JNPunh3,15,TIAM,10.8,live,,,NO,
JNPunh3,16,ACSA,28.3,live,,,NO,
JNPunh3,17,ACSA,16.5,live,,,NO,
JNPunh3,18,FRAM,16.7,snag,14.5,2,NO,
JNPunh3,19,UNK,43.6,stump,0.29,4,NO,
JNPunh3,20,FRAM,19.9,live,,,NO,
JNPunh3,21,FRNI,11.8,live,,,NO,
JNPunh3,22,FRNI,12.9,live,,,NO,
JNPunh3,23,ULAM,17.4,live,,,NO,
JNPunh3,24,FRNI,22,live,,,NO,
JNPunh3,25,FRAM,50.9,live,,,NO,
JNPunh3,26,TIAM,33.8,live,,,NO,
JNPunh3,27,FRNI,23.2,live,,,NO,
JNPunh3,28,ACSA,18.4,live,,,NO,
JNPunh4,1,FRAM,27.5,live,,,NO,
JNPunh4,2,FRAM,27.3,live,,,NO,
JNPunh4,3,FRAM,21.2,live,,,NO,
JNPunh4,4,FRAM,24.5,live,,,NO,
JNPunh4,5,FRAM,16.8,live,,,NO,
JNPunh4,6,FRAM,12.3,snag,14,1,NO,
JNPunh4,7,ULAM,10.2,live,,,NO,
JNPunh4,8,FRNI,25.8,live,,,NO,
JNPunh4,9,UNK,23.7,stump,0.24,4,NO,
JNPunh4,10,ULAM,18.9,live,,,NO,
JNPunh4,11,UNK,11.9,snag,9.3,2,NO,
JNPunh4,12,ACSA,21,live,,,NO,
JNPunh4,13,ACSA,13.5,live,,,NO,
JNPunh4,14,TIAM,20.1,live,,,NO,
JNPunh4,15,ACSA,13.2,live,,,NO,
JNPunh4,16,ULAM,20.3,live,,,NO,
JNPunh4,17,FRAM,31.3,live,,,NO,
JNPunh4,18,FRAM,33,live,,,NO,
JNPunh4,19,FRAM,11.8,snag,7.2,1,NO,
JNPunh4,20,ACSA,14.8,live,,,NO,
JNPunh4,21,ACSA,23,live,,,NO,
JNPunh4,22,ACSA,11.3,live,,,NO,
JNPunh4,23,ACSA,14.7,live,,,NO,
JNPunh4,24,UNK,19,snag,12.5,2,NO,
JNPunh4,25,ACSA,15.6,live,,,NO,
JNPunh4,26,FRNI,29.8,live,,,NO,
JNPunh4,27,ACSA,16.1,live,,,NO,
JNPunh4,28,ACSA,10.6,live,,,NO,
JNPunh4,29,ACSA,10.2,live,,,NO,
JNPunh4,30,ACSA,12.2,live,,,NO,
JNPunh4,31,ACSA,10.6,live,,,NO,
JNPunh4,32,FRAM,27,live,,,NO,
JNPunh4,33,OSVI,12.1,live,,,NO,
JNPunh4,34,FRNI,12.8,live,,,NO,
JNPunh4,35,FRNI,24.4,live,,,NO,
JNPunh4,36,TIAM,12.6,live,,,NO,
JNPunh4,37,TIAM,20.3,live,,,NO,
JNPunh4,38,UNK,32.5,stump,0.3,4,NO,
JNPunh4,39,FRNI,22.8,live,,,NO,
JNPunh4,40,UNK,37.8,stump,0.39,4,NO,
JNPunh4,41,ULAM,16.3,live,,,NO,
JNPunh4,42,ULAM,12.8,live,,,NO,
JMP7mat1,1,ACSA,37.7,live,,,NO,
JMP7mat1,2,ACSA,21.3,live,,,NO,
JMP7mat1,3,ACSA,23.3,live,,,NO,
JMP7mat1,4,ACSA,38.7,live,,,NO,
JMP7mat1,5,BEAL,37.8,live,,,NO,
JMP7mat1,6,ACSA,13.7,live,,,NO,
JMP7mat1,7,FRAM,62.9,stump,0.35,2,NO,
JMP7mat1,8,ACSA,19.7,live,,,NO,
JMP7mat1,9,ACSA,29.1,live,,,NO,
JMP7mat1,10,FRAM,34.8,live,,,NO,
JMP7mat1,11,ACSA,14,live,,,NO,
JMP7mat1,12,ACSA,24.5,live,,,NO,
JMP7mat1,13,UNK,10.6,live,0.26,4,NO,
JMP7mat1,14,FRAM,34.6,live,,,NO,
JMP7mat1,15,ACSA,21.6,live,,,NO,
JMP7mat1,16,UNK,26.7,stump,0.33,4,NO,
JMP7mat1,17,ACSA,13.8,live,,,NO,
JMP7mat1,18,ACSA,31.9,live,,,NO,
JMP7mat1,19,UNK,43.2,stump,0.34,3,NO,
JMP7mat1,20,UNK,57.5,stump,0.43,3,NO,
JMP7mat1,21,FRAM,52.7,stump,0.27,1,NO,
JMP7mat1,22,ACSA,23.3,live,,,NO,
JMP7mat2,1,ACSA,13.2,live,,,NO,
JMP7mat2,2,ACSA,30.2,live,,,NO,
JMP7mat2,3,UNK,73.8,stump,0.44,3,NO,
JMP7mat2,4,ACSA,30.8,live,,,NO,
JMP7mat2,5,ACSA,38.5,live,,,NO,
JMP7mat2,6,ACSA,17.7,live,,,NO,
JMP7mat2,7,ACSA,34.4,live,,,NO,
JMP7mat2,8,ACSA,26.7,live,,,NO,
JMP7mat2,9,ACSA,28.8,live,,,NO,
JMP7mat2,10,BEAL,27.8,live,,,NO,
JMP7mat2,11,ACSA,11.2,live,,,NO,
JMP7mat2,12,ACSA,19.9,live,,,NO,
JMP7mat2,13,UNK,44.5,stump,0.47,4,NO,
JMP7mat2,14,FRAM,36.6,live,,,NO,
JMP7mat2,15,UNK,24.4,stump,0.41,3,NO,
JMP7mat2,16,FRAM,39.2,snag,18,1,NO,
JMP7mat2,17,FRAM,34.3,live,,,NO,
JMP7mat2,18,FRAM,39.9,live,,,NO,
JMP7mat2,19,FRAM,53.1,stump,0.31,1,NO,
JMP7mat2,20,ACSA,33.6,live,,,NO,
JMP7mat2,21,ACSA,16,live,,,NO,
JMP7mat2,22,UNK,38.6,stump,0.4,4,NO,
JMP7mat2,23,ACSA,18.2,live,,,NO,
JMP7mat2,24,ACSA,30.8,live,,,NO,
JMP7mat2,25,ACSA,15.7,live,,,NO,
JMP7mat2,26,FRAM,55.3,stump,0.33,1,NO,
JMP7mat2,27,ACSA,24.8,live,,,NO,
JMP7mat2,28,FRAM,36.1,live,,,NO,
JMP7mat3,1,ACSA,26.3,live,,,NO,
JMP7mat3,2,FRAM,60.3,stump,0.4,1,NO,
JMP7mat3,3,BEAL,22.7,stump,0.23,3,NO,
JMP7mat3,4,ACSA,29.8,live,,,NO,
JMP7mat3,5,FRAM,42.4,stump,0.42,1,NO,
JMP7mat3,6,ACSA,17.2,live,,,NO,
JMP7mat3,7,UNK,49.3,stump,0.2,4,NO,
JMP7mat3,8,UNK,24.7,stump,0.28,4,NO,
JMP7mat3,9,FRAM,42.6,live,,,NO,
JMP7mat3,10,ACSA,27.3,live,,,NO,
JMP7mat3,11,FRAM,30.9,live,,,NO,
JMP7mat3,12,ACSA,20.1,live,,,NO,
JMP7mat3,13,ACSA,24.6,live,,,NO,
JMP7mat3,14,ACSA,43.4,live,,,NO,
JMP7mat3,15,FRAM,49.1,stump,0.59,2,NO,
JMP7mat3,16,FRAM,47.6,live,,,NO,
JMP7mat3,17,ACSA,12.4,live,,,NO,
JMP7mat3,18,ACSA,26.6,live,,,NO,
JMP7mat3,19,ACSA,22.9,live,,,NO,
JMP7mat3,20,FRAM,50.8,stump,0.31,1,NO,
JMP7mat3,21,FRAM,49.3,stump,0.35,1,NO,
JMP7mat3,22,ACSA,13,stump,1.5,2,NO,
JMP7mat3,23,ACSA,26.5,live,,,NO,
JMP7mat3,24,ACSA,28.3,live,,,NO,
JMP3unh1,1,FAGR,15.2,live,,,NO,
JMP3unh1,2,ACSA,20.9,live,,,NO,
JMP3unh1,3,ACSA,21.2,live,,,NO,
JMP3unh1,4,ACSA,28.3,live,,,NO,
JMP3unh1,5,ACSA,18.9,live,,,NO,
JMP3unh1,6,FRAM,18.9,live,,,NO,
JMP3unh1,7,ACSA,43.4,live,,,NO,
JMP3unh1,8,FAGR,20.5,live,,,NO,
JMP3unh1,9,FRAM,18.9,live,,,NO,
JMP3unh1,10,ACSA,38.5,live,,,NO,
JMP3unh1,11,BEAL,27.3,snag,7.5,3,NO,
JMP3unh1,12,ACSP,39.5,snag,8.2,2,NO,
JMP3unh1,13,FAGR,17.7,live,,,NO,
JMP3unh1,14,FAGR,19.2,live,,,NO,
JMP3unh1,15,UNK,34.9,stump,0.25,5,NO,
JMP3unh1,16,FAGR,15.8,live,,,NO,
JMP3unh1,17,FAGR,16.2,live,,,NO,
JMP3unh1,18,ACSA,28.1,live,,,NO,
JMP3unh1,19,FRAM,40.5,live,,,NO,
JMP3unh1,20,ACSA,17.1,live,,,NO,
JMP3unh1,21,FRAM,40.5,live,,,NO,
HSP118unh1,1,ACSA,29.5,live,,,NO,
HSP118unh1,2,ACSA,14.5,live,,,NO,
HSP118unh1,3,ACSA,18.4,live,,,NO,
HSP118unh1,4,FRAM,70.6,live,,,NO,
HSP118unh1,5,FRAM,45.7,live,,,NO,
HSP118unh1,6,FRAM,45.2,live,,,NO,
HSP118unh1,7,ACSA,21.2,live,,,NO,
HSP118unh1,8,UNK,16.1,stump,0.18,3,NO,
HSP118unh1,9,ACSA,28.3,snag,4.3,2,NO,
HSP118unh1,10,ACSA,21.6,live,,,NO,
HSP118unh1,11,ACSA,10.4,live,,,NO,
HSP118unh1,12,BEAL,63.3,live,,,NO,
HSP118unh1,13,FAGR,17.1,live,,,NO,
HSP118unh2,1,ACSA,52.6,live,,,NO,
HSP118unh2,2,ACSA,41.4,live,,,NO,
HSP118unh2,3,ACSA,10.2,live,,,NO,
HSP118unh2,4,ACSA,21.6,live,,,NO,
HSP118unh2,5,ACSA,33.9,live,,,NO,
HSP118unh2,6,ACSA,10.5,live,,,NO,
HSP118unh2,7,FRAM,28.8,live,,,NO,
HSP118unh2,8,UNK,14.8,snag,5.6,2,NO,
HSP118unh2,9,FAGR,19.7,stump,0.23,4,NO,
HSP118unh2,10,ACSA,19.8,live,,,NO,
HSP118unh2,11,UNK,19.4,stump,0.59,3,NO,
HSP118unh2,12,ACSA,11.4,live,,,NO,
HSP118unh2,13,ACSA,32.8,live,,,NO,
HSP118unh2,14,ACSA,19.8,live,,,NO,
HSP118unh2,15,ACSA,11.7,snag,12,1,NO,
HSP118unh2,16,ACSA,34.1,live,,,NO,
HSP118unh2,17,FAGR,12.9,stump,0.18,4,NO,
HSP118unh2,18,FRAM,26.9,live,,,NO,
HSP118unh2,19,ACSA,19.8,live,,,NO,
HSP118unh2,20,ACSA,26.2,live,,,NO,
HSP118unh2,21,ACSA,24.6,live,,,NO,
HSP118unh2,22,ACSA,10.6,live,,,NO,
HSP118unh2,23,ACSA,12.9,live,,,NO,
HSP118unh2,24,ACSA,21.2,live,,,NO,
HSP118unh2,25,ACSA,38.1,snag,5.7,3,NO,
HSP118unh2,26,ACSA,11.6,stump,0.25,4,NO,
HSP118unh3,1,FRAM,28.6,snag,6,2,NO,
HSP118unh3,2,FRAM,57.5,live,,,NO,
HSP118unh3,3,ACSA,19.9,live,,,NO,
HSP118unh3,4,FAGR,10.7,live,,,NO,
HSP118unh3,5,UNK,16,snag,4.5,2,NO,
HSP118unh3,6,ACSA,41.3,live,,,NO,
HSP118unh3,7,ACSA,28,live,,,NO,
HSP118unh3,8,ACSA,24.9,live,,,NO,
HSP118unh3,9,ACSA,26,live,,,NO,
HSP118unh3,10,ACSA,17.4,live,,,NO,
HSP118unh3,11,ACSA,46.1,live,,,NO,
HSP118unh3,12,FRAM,52.6,live,,,NO,
HSP118unh3,13,FRAM,42.1,live,,,NO,
HSP118unh3,14,ACSA,29.4,live,,,NO,
HSP118unh3,15,ACSA,24.2,live,,,NO,
HSP118unh3,16,ACSA,38.7,live,,,NO,
HSP118unh3,17,ACSA,34.4,live,,,NO,
HSP118unh3,18,ACSA,26.9,live,,,NO,
HSP118unh3,19,ACSA,39.5,live,,,NO,
HSP118unh3,20,UNK,11.7,snag,1.85,4,NO,
HSP118unh3,21,FAGR,12.8,live,,,NO,
HSP118unh4,1,FRAM,12,live,,,NO,
HSP118unh4,2,ABBA,12.3,live,,,NO,
HSP118unh4,3,FRAM,19.8,live,,,NO,
HSP118unh4,4,BEAL,14.3,live,,,NO,
