"","plot_ID","Stand_name","State","Ownership_cat","Treatment","EAB_present","forest_type","species","small_saplings_tally","large_saplings_tally","all_saplings_tally"
"778","KMSFunh2","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FAGR",3,8,11
"779","KMSFunh2","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACRU",0,0,0
"780","KMSFunh2","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","BEAL",0,0,0
"781","KMSFunh3","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","all",4,7,11
"782","KMSFunh3","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACSA",0,0,0
"783","KMSFunh3","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FRAM",0,0,0
"784","KMSFunh3","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FAGR",1,2,3
"785","KMSFunh3","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACRU",0,0,0
"786","KMSFunh3","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","BEAL",0,0,0
"787","KMSFunh4","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","all",11,15,26
"788","KMSFunh4","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACSA",0,2,2
"789","KMSFunh4","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FRAM",0,0,0
"790","KMSFunh4","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FAGR",2,9,11
"791","KMSFunh4","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACRU",0,0,0
"792","KMSFunh4","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","BEAL",0,0,0
"793","MP1314gap1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","all",53,16,69
"794","MP1314gap1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACSA",32,0,32
"795","MP1314gap1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FRAM",4,2,6
"796","MP1314gap1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"797","MP1314gap1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"798","MP1314gap1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","BEAL",1,0,1
"799","MP1314gap2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","all",12,18,30
"800","MP1314gap2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACSA",1,1,2
"801","MP1314gap2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FRAM",1,4,5
"802","MP1314gap2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FAGR",1,2,3
"803","MP1314gap2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"804","MP1314gap2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","BEAL",6,5,11
"805","MP1314gap3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","all",29,6,35
"806","MP1314gap3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACSA",5,0,5
"807","MP1314gap3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FRAM",3,0,3
"808","MP1314gap3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"809","MP1314gap3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"810","MP1314gap3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","BEAL",3,0,3
"811","MP1314mat1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","all",36,3,39
"812","MP1314mat1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACSA",7,0,7
"813","MP1314mat1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,0,0
"814","MP1314mat1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"815","MP1314mat1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"816","MP1314mat1","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","BEAL",1,1,2
"817","MP1314mat2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","all",11,25,36
"818","MP1314mat2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACSA",3,0,3
"819","MP1314mat2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,0,0
"820","MP1314mat2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"821","MP1314mat2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"822","MP1314mat2","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","BEAL",0,1,1
"823","MP1314mat3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","all",58,10,68
"824","MP1314mat3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACSA",21,1,22
"825","MP1314mat3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FRAM",2,1,3
"826","MP1314mat3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","FAGR",4,5,9
"827","MP1314mat3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"828","MP1314mat3","Mud Pond 2013-14","VT","private_nonprofit","regeneration","no","RNH","BEAL",1,1,2
"829","MP19gap1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","all",21,1,22
"830","MP19gap1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACSA",11,0,11
"831","MP19gap1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FRAM",0,0,0
"832","MP19gap1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FAGR",0,0,0
"833","MP19gap1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACRU",8,0,8
"834","MP19gap1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","BEAL",0,0,0
"835","MP19gap2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","all",6,3,9
"836","MP19gap2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACSA",0,0,0
"837","MP19gap2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FRAM",6,0,6
"838","MP19gap2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FAGR",0,0,0
"839","MP19gap2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACRU",0,0,0
"840","MP19gap2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","BEAL",0,0,0
"841","MP19gap3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","all",19,7,26
"842","MP19gap3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACSA",6,0,6
"843","MP19gap3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FRAM",0,0,0
"844","MP19gap3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FAGR",0,0,0
"845","MP19gap3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACRU",0,0,0
"846","MP19gap3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","BEAL",0,0,0
"847","MP19gap4 ","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","all",28,4,32
"848","MP19gap4 ","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACSA",0,0,0
"849","MP19gap4 ","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FRAM",0,0,0
"850","MP19gap4 ","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FAGR",2,0,2
"851","MP19gap4 ","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACRU",0,0,0
"852","MP19gap4 ","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","BEAL",0,0,0
"853","MP19mat1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","all",6,10,16
"854","MP19mat1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACSA",4,8,12
"855","MP19mat1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FRAM",0,0,0
"856","MP19mat1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FAGR",0,0,0
"857","MP19mat1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACRU",0,0,0
"858","MP19mat1","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","BEAL",0,1,1
"859","MP19mat2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","all",12,11,23
"860","MP19mat2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACSA",4,8,12
"861","MP19mat2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FRAM",0,0,0
"862","MP19mat2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FAGR",0,0,0
"863","MP19mat2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACRU",0,0,0
"864","MP19mat2","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","BEAL",1,2,3
"865","MP19mat3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","all",26,6,32
"866","MP19mat3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACSA",5,3,8
"867","MP19mat3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FRAM",17,0,17
"868","MP19mat3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","FAGR",0,2,2
"869","MP19mat3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","ACRU",0,0,0
"870","MP19mat3","Mud Pond 2019","VT","private_nonprofit","removal","no","RNH","BEAL",0,0,0
"871","MPunh1","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",17,4,21
"872","MPunh1","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",4,0,4
"873","MPunh1","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",0,0,0
"874","MPunh1","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",0,0,0
"875","MPunh1","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"876","MPunh1","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",0,0,0
"877","MPunh2","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",28,6,34
"878","MPunh2","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",23,2,25
"879","MPunh2","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",0,0,0
"880","MPunh2","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",0,0,0
"881","MPunh2","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"882","MPunh2","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",1,0,1
"883","MPunh3","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",21,6,27
"884","MPunh3","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",17,1,18
"885","MPunh3","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",0,0,0
"886","MPunh3","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",0,0,0
"887","MPunh3","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"888","MPunh3","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",0,0,0
"889","MPunh4","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",21,14,35
"890","MPunh4","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",8,4,12
"891","MPunh4","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",0,0,0
"892","MPunh4","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",2,0,2
"893","MPunh4","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"894","MPunh4","Mud Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",7,3,10
"895","MSF3111unh1","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","all",32,12,44
"896","MSF3111unh1","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACSA",5,2,7
"897","MSF3111unh1","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FRAM",2,0,2
"898","MSF3111unh1","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FAGR",3,2,5
"899","MSF3111unh1","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACRU",0,0,0
"900","MSF3111unh1","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","BEAL",0,0,0
"901","MSF3111unh2","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","all",26,6,32
"902","MSF3111unh2","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACSA",0,1,1
"903","MSF3111unh2","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FRAM",0,0,0
"904","MSF3111unh2","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FAGR",3,1,4
"905","MSF3111unh2","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACRU",0,0,0
"906","MSF3111unh2","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","BEAL",4,2,6
"907","MSF3111unh3","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","all",7,21,28
"908","MSF3111unh3","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACSA",3,6,9
"909","MSF3111unh3","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FRAM",2,3,5
"910","MSF3111unh3","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FAGR",0,0,0
"911","MSF3111unh3","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACRU",0,0,0
"912","MSF3111unh3","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","BEAL",0,5,5
"913","MSF3111unh4","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","all",2,32,34
"914","MSF3111unh4","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACSA",0,9,9
"915","MSF3111unh4","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FRAM",0,2,2
"916","MSF3111unh4","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","FAGR",0,0,0
"917","MSF3111unh4","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","ACRU",0,5,5
"918","MSF3111unh4","Mathewson State Forest stand 3-1-11","VT","public_state","unharvested","no","NH","BEAL",0,0,0
"919","OMSFCRgap1","County Rd ash salvage","MA","public_state","removal","yes","NH","all",4,4,8
"920","OMSFCRgap1","County Rd ash salvage","MA","public_state","removal","yes","NH","ACSA",1,2,3
"921","OMSFCRgap1","County Rd ash salvage","MA","public_state","removal","yes","NH","FRAM",0,1,1
"922","OMSFCRgap1","County Rd ash salvage","MA","public_state","removal","yes","NH","FAGR",0,0,0
"923","OMSFCRgap1","County Rd ash salvage","MA","public_state","removal","yes","NH","ACRU",0,0,0
"924","OMSFCRgap1","County Rd ash salvage","MA","public_state","removal","yes","NH","BEAL",0,0,0
"925","OMSFCRgap2","County Rd ash salvage","MA","public_state","removal","yes","NH","all",3,3,6
"926","OMSFCRgap2","County Rd ash salvage","MA","public_state","removal","yes","NH","ACSA",3,0,3
"927","OMSFCRgap2","County Rd ash salvage","MA","public_state","removal","yes","NH","FRAM",0,0,0
"928","OMSFCRgap2","County Rd ash salvage","MA","public_state","removal","yes","NH","FAGR",0,0,0
"929","OMSFCRgap2","County Rd ash salvage","MA","public_state","removal","yes","NH","ACRU",0,0,0
"930","OMSFCRgap2","County Rd ash salvage","MA","public_state","removal","yes","NH","BEAL",0,0,0
"931","OMSFCRgap3","County Rd ash salvage","MA","public_state","removal","yes","NH","all",15,4,19
"932","OMSFCRgap3","County Rd ash salvage","MA","public_state","removal","yes","NH","ACSA",0,0,0
"933","OMSFCRgap3","County Rd ash salvage","MA","public_state","removal","yes","NH","FRAM",11,3,14
"934","OMSFCRgap3","County Rd ash salvage","MA","public_state","removal","yes","NH","FAGR",0,0,0
"935","OMSFCRgap3","County Rd ash salvage","MA","public_state","removal","yes","NH","ACRU",0,0,0
"936","OMSFCRgap3","County Rd ash salvage","MA","public_state","removal","yes","NH","BEAL",0,1,1
"937","OMSFCRmat1","County Rd ash salvage","MA","public_state","removal","yes","NH","all",8,20,28
"938","OMSFCRmat1","County Rd ash salvage","MA","public_state","removal","yes","NH","ACSA",0,2,2
"939","OMSFCRmat1","County Rd ash salvage","MA","public_state","removal","yes","NH","FRAM",2,2,4
"940","OMSFCRmat1","County Rd ash salvage","MA","public_state","removal","yes","NH","FAGR",0,1,1
"941","OMSFCRmat1","County Rd ash salvage","MA","public_state","removal","yes","NH","ACRU",0,1,1
"942","OMSFCRmat1","County Rd ash salvage","MA","public_state","removal","yes","NH","BEAL",0,2,2
"943","OMSFCRmat2","County Rd ash salvage","MA","public_state","removal","yes","NH","all",14,15,29
"944","OMSFCRmat2","County Rd ash salvage","MA","public_state","removal","yes","NH","ACSA",6,10,16
"945","OMSFCRmat2","County Rd ash salvage","MA","public_state","removal","yes","NH","FRAM",0,0,0
"946","OMSFCRmat2","County Rd ash salvage","MA","public_state","removal","yes","NH","FAGR",1,3,4
"947","OMSFCRmat2","County Rd ash salvage","MA","public_state","removal","yes","NH","ACRU",0,0,0
"948","OMSFCRmat2","County Rd ash salvage","MA","public_state","removal","yes","NH","BEAL",0,1,1
"949","OMSFCRmat3","County Rd ash salvage","MA","public_state","removal","yes","NH","all",22,19,41
"950","OMSFCRmat3","County Rd ash salvage","MA","public_state","removal","yes","NH","ACSA",3,4,7
"951","OMSFCRmat3","County Rd ash salvage","MA","public_state","removal","yes","NH","FRAM",16,11,27
"952","OMSFCRmat3","County Rd ash salvage","MA","public_state","removal","yes","NH","FAGR",0,0,0
"953","OMSFCRmat3","County Rd ash salvage","MA","public_state","removal","yes","NH","ACRU",0,0,0
"954","OMSFCRmat3","County Rd ash salvage","MA","public_state","removal","yes","NH","BEAL",0,0,0
"955","OMSFHRgap1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","all",32,3,35
"956","OMSFHRgap1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACSA",0,1,1
"957","OMSFHRgap1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FRAM",12,0,12
"958","OMSFHRgap1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FAGR",6,1,7
"959","OMSFHRgap1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACRU",4,0,4
"960","OMSFHRgap1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","BEAL",4,0,4
"961","OMSFHRgap2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","all",9,0,9
"962","OMSFHRgap2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACSA",0,0,0
"963","OMSFHRgap2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FRAM",0,0,0
"964","OMSFHRgap2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FAGR",2,0,2
"965","OMSFHRgap2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACRU",6,0,6
"966","OMSFHRgap2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","BEAL",1,0,1
"967","OMSFHRgap3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","all",7,2,9
"968","OMSFHRgap3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACSA",0,0,0
"969","OMSFHRgap3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FRAM",0,0,0
"970","OMSFHRgap3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FAGR",2,2,4
"971","OMSFHRgap3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACRU",0,0,0
"972","OMSFHRgap3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","BEAL",5,0,5
"973","OMSFHRmat1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","all",43,2,45
"974","OMSFHRmat1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACSA",0,0,0
"975","OMSFHRmat1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FRAM",2,0,2
"976","OMSFHRmat1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FAGR",33,2,35
"977","OMSFHRmat1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACRU",3,0,3
"978","OMSFHRmat1","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","BEAL",2,0,2
"979","OMSFHRmat2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","all",11,4,15
"980","OMSFHRmat2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACSA",0,0,0
"981","OMSFHRmat2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FRAM",0,0,0
"982","OMSFHRmat2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FAGR",8,3,11
"983","OMSFHRmat2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACRU",0,0,0
"984","OMSFHRmat2","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","BEAL",3,0,3
"985","OMSFHRmat3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","all",24,5,29
"986","OMSFHRmat3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACSA",0,1,1
"987","OMSFHRmat3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FRAM",0,0,0
"988","OMSFHRmat3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","FAGR",8,2,10
"989","OMSFHRmat3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","ACRU",0,0,0
"990","OMSFHRmat3","Heaphy Richardson Lot","MA","public_state","removal","yes","NH","BEAL",5,1,6
"991","OMSFSCHgap1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","all",29,10,39
"992","OMSFSCHgap1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACSA",0,0,0
"993","OMSFSCHgap1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FRAM",0,1,1
"994","OMSFSCHgap1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FAGR",0,0,0
"995","OMSFSCHgap1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACRU",0,0,0
"996","OMSFSCHgap1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","BEAL",0,2,2
"997","OMSFSCHgap2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","all",9,0,9
"998","OMSFSCHgap2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACSA",0,0,0
"999","OMSFSCHgap2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1000","OMSFSCHgap2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FAGR",5,0,5
"1001","OMSFSCHgap2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1002","OMSFSCHgap2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1003","OMSFSCHgap3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","all",8,0,8
"1004","OMSFSCHgap3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1005","OMSFSCHgap3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FRAM",4,0,4
"1006","OMSFSCHgap3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FAGR",0,0,0
"1007","OMSFSCHgap3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1008","OMSFSCHgap3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1009","OMSFSCHmat1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","all",8,7,15
"1010","OMSFSCHmat1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACSA",1,0,1
"1011","OMSFSCHmat1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1012","OMSFSCHmat1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FAGR",2,7,9
"1013","OMSFSCHmat1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1014","OMSFSCHmat1","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1015","OMSFSCHmat2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","all",4,9,13
"1016","OMSFSCHmat2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1017","OMSFSCHmat2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1018","OMSFSCHmat2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FAGR",1,3,4
"1019","OMSFSCHmat2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACRU",1,0,1
"1020","OMSFSCHmat2","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","BEAL",1,0,1
"1021","OMSFSCHmat3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","all",16,21,37
"1022","OMSFSCHmat3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1023","OMSFSCHmat3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1024","OMSFSCHmat3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","FAGR",11,14,25
"1025","OMSFSCHmat3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1026","OMSFSCHmat3","Schoolhouse Lot BB stand","MA","public_state","removal","yes","NH","BEAL",0,0,0
"1027","OMSFSH14gap1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","all",7,0,7
"1028","OMSFSH14gap1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1029","OMSFSH14gap1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FRAM",0,0,0
"1030","OMSFSH14gap1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FAGR",2,0,2
"1031","OMSFSH14gap1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACRU",0,0,0
"1032","OMSFSH14gap1","Sherlock Lot 2014","MA","public_state","removal","yes","NH","BEAL",3,0,3
"1033","OMSFSH14gap2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","all",13,0,13
"1034","OMSFSH14gap2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","ACSA",0,0,0
"1035","OMSFSH14gap2","Sherlock Lot 2014","MA","public_state","removal","yes","NH","FRAM",0,0,0
