"","stand","num_plots","num_ash_plots","prop_ash"
"25191",10223750,179,28,0.156424581005587
"25192",10224549,908,239,0.263215859030837
"25198",10224364,749,177,0.236315086782377
"25199",10223665,2203,762,0.345891965501589
"25202",10224420,50,14,0.28
"25204",10188908,49,13,0.26530612244898
"25205",10188820,313,64,0.204472843450479
"25207",10035380,50,12,0.24
"25209",10035271,400,262,0.655
"25211",10188701,111,18,0.162162162162162
"25212",10188627,2289,696,0.304062909567497
"25215",60188820,64,23,0.359375
"25225",60188628,206,62,0.300970873786408
"25229",10035143,223,60,0.269058295964126
"25232",10224457,173,60,0.346820809248555
"25234",10188628,147,36,0.244897959183673
"25235",10188601,400,93,0.2325
"25238",10013560,92,32,0.347826086956522
"25240",10223763,216,38,0.175925925925926
"25241",60188600,125,48,0.384
"25243",60033432,56,15,0.267857142857143
"25247",10013555,85,59,0.694117647058824
"25248",10224427,936,380,0.405982905982906
"25254",10033434,400,148,0.37
"25261",60224428,86,28,0.325581395348837
"25262",10223588,81,49,0.604938271604938
"25264",10032531,558,114,0.204301075268817
"25269",10035405,358,69,0.192737430167598
"25272",10223153,244,87,0.35655737704918
"25276",10033319,60,13,0.216666666666667
"25277",10224460,310,59,0.190322580645161
"25278",10223166,53,15,0.283018867924528
"25279",10035433,91,25,0.274725274725275
"25280",10035440,46,9,0.195652173913043
"25287",50188828,103,27,0.262135922330097
"25293",10223601,48,20,0.416666666666667
"25294",10223659,48,16,0.333333333333333
"25304",10188894,45,11,0.244444444444444
"25305",10033411,351,76,0.216524216524217
"25310",10188551,57,11,0.192982456140351
"25312",10033425,98,20,0.204081632653061
"25319",60224712,62,31,0.5
"25320",10223841,170,80,0.470588235294118
"25321",60223840,48,16,0.333333333333333
"25326",10013610,59,20,0.338983050847458
"25328",10224714,47,15,0.319148936170213
"25333",10035171,48,10,0.208333333333333
"25339",10223681,531,135,0.254237288135593
"25341",10033164,53,24,0.452830188679245
"25346",10224679,328,62,0.189024390243902
"25350",10033386,54,14,0.259259259259259
"25355",10035369,67,38,0.567164179104478
"25356",60013500,86,24,0.27906976744186
"25358",10013524,137,53,0.386861313868613
"25360",10223846,448,168,0.375
"25361",10223886,112,57,0.508928571428571
"25363",10223862,380,80,0.210526315789474
"25364",10188910,479,124,0.258872651356994
"25365",10033436,1164,360,0.309278350515464
"25366",10032640,79,41,0.518987341772152
"25367",10013500,861,346,0.401858304297329
"25376",10223692,107,21,0.196261682242991
"25378",10015095,815,248,0.304294478527607
"25385",10188530,81,21,0.259259259259259
"25387",10032498,358,82,0.229050279329609
"25388",10032965,73,14,0.191780821917808
"25394",60013744,84,21,0.25
"25395",10013743,787,234,0.297331639135959
"25399",60188328,87,31,0.35632183908046
"25400",10188388,133,37,0.278195488721804
"25401",10032368,264,63,0.238636363636364
"25403",10224701,724,259,0.357734806629834
"25406",10188676,366,127,0.346994535519126
"25410",10136264,54,15,0.277777777777778
"25412",10012171,58,13,0.224137931034483
"25414",10224680,81,15,0.185185185185185
"25415",10188589,373,86,0.230563002680965
"25416",60188676,45,13,0.288888888888889
"25417",10188345,560,110,0.196428571428571
"25418",60188388,48,19,0.395833333333333
"25427",10224530,75,21,0.28
"25428",10224512,103,30,0.29126213592233
"25438",10032936,233,73,0.313304721030043
"25450",10035173,103,29,0.281553398058252
"25456",60032632,132,36,0.272727272727273
"25457",10035404,350,166,0.474285714285714
"25458",10015038,387,86,0.222222222222222
"25460",60013804,52,10,0.192307692307692
"25461",10224592,84,28,0.333333333333333
"25466",10223719,81,22,0.271604938271605
"25467",10227909,83,20,0.240963855421687
"25469",10224431,201,105,0.522388059701492
"25470",10032631,502,120,0.239043824701195
"25474",60013752,108,48,0.444444444444444
"25477",60223680,54,18,0.333333333333333
"25480",60188308,66,12,0.181818181818182
"25483",10035347,308,100,0.324675324675325
"25484",10013609,60,9,0.15
"25490",10033295,328,100,0.304878048780488
"25496",10223676,64,28,0.4375
"25498",10188307,142,36,0.253521126760563
"25506",10223662,264,61,0.231060606060606
"25507",10223726,225,63,0.28
"25515",10188818,826,163,0.197336561743341
"25518",10013561,748,163,0.217914438502674
"25520",10135309,311,79,0.254019292604502
"25522",10223789,58,19,0.327586206896552
"25530",60187460,56,11,0.196428571428571
"25533",10015167,89,22,0.247191011235955
"25534",10223899,1153,273,0.236773633998265
"25535",10224627,146,64,0.438356164383562
"25543",10032778,81,32,0.395061728395062
"25545",10224550,153,47,0.30718954248366
"25550",10224720,705,273,0.387234042553191
"25555",10032491,2032,540,0.265748031496063
"25558",10223134,278,125,0.449640287769784
"25559",10188914,2756,789,0.286284470246734
"25564",10224731,87,26,0.298850574712644
"25566",10223576,178,73,0.410112359550562
"25568",10223674,50,21,0.42
"25569",10223555,280,43,0.153571428571429
"25570",10188648,120,31,0.258333333333333
"25571",10188484,66,16,0.242424242424242
"25572",60188484,53,19,0.358490566037736
"25575",10032784,158,65,0.411392405063291
"25576",60013560,60,21,0.35
"25578",10223696,49,12,0.244897959183673
"25579",10223157,45,10,0.222222222222222
"25583",10032510,509,140,0.275049115913556
"25587",10188273,1090,331,0.303669724770642
"25594",10033169,193,61,0.316062176165803
"25601",10223637,507,221,0.435897435897436
"25603",10032837,133,28,0.210526315789474
"25606",10224685,103,18,0.174757281553398
"25608",10035209,81,23,0.283950617283951
"25609",10227887,224,43,0.191964285714286
"25612",10033005,51,15,0.294117647058824
"25613",10035341,100,48,0.48
"25614",10015077,102,39,0.382352941176471
"25615",10223735,47,17,0.361702127659574
"25616",60188424,76,16,0.210526315789474
"25618",10032279,231,56,0.242424242424242
"25619",10035318,853,310,0.363423212192263
"25622",10223592,46,22,0.478260869565217
"25623",10223824,1053,627,0.595441595441595
"25625",10188426,164,35,0.213414634146341
"25627",10223849,1574,407,0.258576874205845
"25628",10223582,74,15,0.202702702702703
"25629",10224671,51,10,0.196078431372549
"25630",10224472,532,229,0.430451127819549
"25633",10223695,56,13,0.232142857142857
"25636",10223677,53,8,0.150943396226415
"25644",10188614,367,86,0.23433242506812
"25646",10224387,54,24,0.444444444444444
"25650",10013629,50,17,0.34
"25651",10013762,638,188,0.294670846394984
"25653",10223581,877,311,0.354618015963512
"25655",10013831,57,19,0.333333333333333
"25657",10224426,45,8,0.177777777777778
"25667",10223817,150,37,0.246666666666667
"25670",60012248,54,14,0.259259259259259
"25672",10015211,145,39,0.268965517241379
"25673",10223792,452,100,0.221238938053097
"25675",10224682,199,42,0.21105527638191
"25677",60223636,84,39,0.464285714285714
"25678",10188793,1110,217,0.195495495495495
"25679",60188872,87,34,0.390804597701149
"25681",10224515,81,51,0.62962962962963
"25682",10224471,50,12,0.24
"25684",10223909,48,10,0.208333333333333
"25686",60188272,88,26,0.295454545454545
"25693",10223723,49,12,0.244897959183673
"25697",10033155,53,25,0.471698113207547
"25699",10188454,244,66,0.270491803278689
"25700",10188404,55,16,0.290909090909091
"25703",10013493,53,20,0.377358490566038
"25708",10224380,685,318,0.464233576642336
"25710",10188554,96,33,0.34375
"25714",10223933,214,77,0.35981308411215
"25719",10223561,95,40,0.421052631578947
"25721",10015219,98,27,0.275510204081633
"25725",10223629,563,332,0.589698046181172
"25726",10223890,49,15,0.306122448979592
"25727",10223577,87,25,0.28735632183908
"25729",60188632,58,22,0.379310344827586
"25730",10188757,54,13,0.240740740740741
"25733",60013464,82,43,0.524390243902439
"25738",10188631,221,72,0.32579185520362
"25741",10188353,76,32,0.421052631578947
"25742",10013598,55,24,0.436363636363636
"25745",10223779,1160,338,0.291379310344828
"25746",10188945,109,26,0.238532110091743
"25748",10013466,434,171,0.394009216589862
"25753",10188911,326,104,0.319018404907975
"25754",60188912,77,33,0.428571428571429
"25760",10188458,331,162,0.489425981873112
"25762",10188920,112,34,0.303571428571429
"25763",10188517,457,119,0.260393873085339
"25765",10035306,78,14,0.179487179487179
"25766",10014701,236,59,0.25
"25767",10223746,52,15,0.288461538461538
"25769",10224510,80,41,0.5125
"25771",10188764,60,31,0.516666666666667
"25778",60188840,198,56,0.282828282828283
"25779",10188839,50,13,0.26
"25780",10227867,533,293,0.549718574108818
"25782",60188616,68,16,0.235294117647059
"25783",10188543,51,9,0.176470588235294
"25784",60188516,51,16,0.313725490196078
"25785",60015112,74,27,0.364864864864865
"25795",10015114,180,70,0.388888888888889
"25797",10223823,200,38,0.19
"25801",10224434,64,17,0.265625
"25802",10223893,325,77,0.236923076923077
"25809",10224622,53,12,0.226415094339623
"25810",10188538,765,174,0.227450980392157
"25818",10012198,104,35,0.336538461538462
"25819",10223794,160,34,0.2125
"25821",10223799,84,58,0.69047619047619
"25824",10188778,360,86,0.238888888888889
"25828",10223876,119,47,0.394957983193277
"25831",10223924,257,43,0.167315175097276
"25834",10014913,209,45,0.215311004784689
"25837",10014758,403,109,0.270471464019851
"25838",10223636,2040,647,0.317156862745098
"25840",10223679,328,89,0.271341463414634
"25841",10188611,46,13,0.282608695652174
"25842",10188634,154,51,0.331168831168831
"25843",10188768,342,112,0.327485380116959
"25855",10188537,178,76,0.426966292134831
"25856",10013860,137,26,0.18978102189781
"25859",10227865,2296,669,0.291376306620209
"25860",10223935,620,343,0.553225806451613
"25862",60188376,63,21,0.333333333333333
"25864",60188544,50,16,0.32
"25867",60015224,86,43,0.5
"25871",60188792,67,14,0.208955223880597
"25875",10223628,108,19,0.175925925925926
"25879",10188326,143,43,0.300699300699301
"25881",10188398,388,114,0.293814432989691
"25882",60188400,65,19,0.292307692307692
"25885",10013578,225,57,0.253333333333333
"25889",10035251,125,19,0.152
"25894",10224640,193,86,0.44559585492228
"25904",60188824,1543,645,0.41801685029164
"25905",10188825,372,91,0.244623655913978
"25906",10012123,61,24,0.39344262295082
"25908",10223640,127,61,0.480314960629921
"25909",10188737,71,28,0.394366197183099
"25910",60188736,85,19,0.223529411764706
"25912",10188680,77,14,0.181818181818182
"25914",10012113,310,112,0.361290322580645
"25919",10188779,64,24,0.375
"25925",10187467,569,142,0.249560632688928
"25926",10188744,124,25,0.201612903225806
"25929",10012160,111,19,0.171171171171171
"25934",10188847,915,284,0.310382513661202
"25940",60188520,73,32,0.438356164383562
"25941",10188409,397,140,0.35264483627204
"25942",10188672,53,10,0.188679245283019
"25945",10224692,107,49,0.457943925233645
"25949",10188522,60,22,0.366666666666667
"25950",10188596,168,44,0.261904761904762
"25951",60013836,52,25,0.480769230769231
"25956",10013837,104,30,0.288461538461538
"25957",10013806,671,241,0.359165424739195
"25960",10224461,527,168,0.318785578747628
"25961",10014927,52,12,0.230769230769231
"25962",10013835,250,84,0.336
"25963",10223163,61,16,0.262295081967213
"25965",10014679,343,182,0.530612244897959
"25966",10013709,174,35,0.201149425287356
"25967",10223156,111,83,0.747747747747748
"25968",10224712,518,183,0.353281853281853
"25969",10223866,62,15,0.241935483870968
"25971",10188790,153,53,0.34640522875817
"25972",10188703,240,76,0.316666666666667
"25981",60223780,143,41,0.286713286713287
"25982",10188773,228,66,0.289473684210526
"25984",10188626,189,53,0.28042328042328
"25987",10015013,598,178,0.297658862876254
"25988",10223633,597,248,0.415410385259631
"25989",10223780,1358,381,0.280559646539028
"25991",60188488,68,20,0.294117647058824
"25992",10188870,385,143,0.371428571428571
"25994",60188640,74,18,0.243243243243243
"25999",10188608,118,23,0.194915254237288
"26000",10188696,165,50,0.303030303030303
"26010",10014707,71,29,0.408450704225352
"26011",10015181,64,26,0.40625
"26012",60227864,286,96,0.335664335664336
"26017",10188796,49,16,0.326530612244898
"26018",60012144,116,20,0.172413793103448
"26021",10188290,314,100,0.318471337579618
"26035",10188653,804,258,0.32089552238806
"26036",60188848,123,34,0.276422764227642
"26038",10223782,183,75,0.409836065573771
"26039",10188508,281,100,0.355871886120996
"26040",10188651,1796,576,0.320712694877506
"26043",60187464,79,12,0.151898734177215
"26046",10014857,334,61,0.182634730538922
"26047",10015176,314,97,0.308917197452229
"26050",10188397,138,34,0.246376811594203
"26059",10187464,90,21,0.233333333333333
"26060",10188900,545,173,0.31743119266055
"26061",10188931,120,75,0.625
"26062",10015157,102,32,0.313725490196078
"26063",60013856,51,24,0.470588235294118
"26064",10013856,206,58,0.281553398058252
"26067",60188772,81,18,0.222222222222222
"26068",60188288,68,39,0.573529411764706
"26069",60188596,87,31,0.35632183908046
"26070",10013757,376,98,0.26063829787234
"26071",60013756,110,32,0.290909090909091
"26075",10188316,221,62,0.280542986425339
"26077",60188652,266,113,0.424812030075188
"26078",10188810,78,34,0.435897435897436
"26083",10188886,428,131,0.30607476635514
"26084",60188548,161,52,0.322981366459627
"26085",10188390,622,227,0.364951768488746
"26086",60015012,67,20,0.298507462686567
"26096",10188706,189,47,0.248677248677249
"26098",10013559,445,148,0.332584269662921
"26099",10223133,166,44,0.265060240963855
"26103",10012245,608,109,0.179276315789474
"26106",10188462,1118,350,0.313059033989267
"26107",60188336,103,66,0.640776699029126
"26108",10188854,45,31,0.688888888888889
"26109",60188708,60,27,0.45
"26110",10188707,408,134,0.32843137254902
"26114",60188636,98,37,0.377551020408163
"26115",10012105,288,95,0.329861111111111
"26116",10013848,602,182,0.302325581395349
"26117",10224567,237,83,0.350210970464135
"26118",10188576,2833,1700,0.60007059654077
"26120",10188732,362,206,0.569060773480663
"26126",10188874,209,62,0.296650717703349
"26128",10224456,75,29,0.386666666666667
"26132",60188576,184,97,0.527173913043478
"26133",60188464,106,38,0.358490566037736
"26138",10188595,496,184,0.370967741935484
"26139",10014952,190,42,0.221052631578947
"26142",10013788,1876,770,0.41044776119403
"26149",60014772,161,49,0.304347826086957
"26151",10224385,46,9,0.195652173913043
"26154",10188480,69,27,0.391304347826087
"26155",60188392,128,41,0.3203125
"26156",10014771,587,303,0.51618398637138
"26166",10015106,191,104,0.544502617801047
"26177",10223768,62,10,0.161290322580645
"26179",10013737,89,53,0.595505617977528
"26180",60014672,47,24,0.51063829787234
"26184",10188791,99,25,0.252525252525253
"26185",60012104,100,41,0.41
"26195",60014760,136,38,0.279411764705882
"26200",10188729,164,60,0.365853658536585
"26202",10014762,91,52,0.571428571428571
"26205",10188566,245,99,0.404081632653061
"26207",60188732,97,37,0.381443298969072
"26213",10012191,152,79,0.519736842105263
"26224",10188375,53,31,0.584905660377358
"26225",10188771,474,210,0.443037974683544
"26233",10188431,88,28,0.318181818181818
"26236",10015225,423,224,0.529550827423168
"26237",10014874,48,17,0.354166666666667
"26239",10188928,234,102,0.435897435897436
"26240",10188565,115,23,0.2
"26246",60188448,55,13,0.236363636363636
"26248",10013566,80,25,0.3125
"26255",10188450,197,46,0.233502538071066
"26256",10015192,408,245,0.600490196078431
"26257",10012241,420,226,0.538095238095238
"26258",10014979,49,10,0.204081632653061
"26263",10188621,295,124,0.420338983050847
"26267",60014952,69,18,0.260869565217391
"26269",10015015,1801,516,0.286507495835647
"26270",60015016,299,74,0.247491638795987
"26275",10188708,89,55,0.617977528089888
"26276",10188339,146,53,0.363013698630137
"26283",60013680,71,35,0.492957746478873
"26284",10013715,526,197,0.374524714828897
"26294",10013680,440,234,0.531818181818182
"26296",10188380,77,22,0.285714285714286
"26307",10188386,251,125,0.49800796812749
"26310",10188618,139,36,0.258992805755396
"26314",10188334,409,246,0.601466992665037
"26315",10188309,412,124,0.300970873786408
"26316",10012139,71,59,0.830985915492958
"26317",10188588,349,103,0.29512893982808
"26322",10188824,301,67,0.222591362126246
"26324",10188358,100,23,0.23
"26326",10188770,398,177,0.444723618090452
"26327",10012247,288,72,0.25
"26339",10013481,61,32,0.524590163934426
"26355",10188303,144,37,0.256944444444444
"26357",10014673,69,30,0.434782608695652
"26358",10014745,139,21,0.151079136690647
"26360",10188367,253,92,0.363636363636364
"26367",60013788,132,51,0.386363636363636
"26372",10014940,361,86,0.238227146814404
