plot_ID,951,531,972,12,370,543,762,261,701,129,310,833,241,375,746,316,97,373,315,318,372,541,371,Latitude,Longitude
OMSFSH17mat1,0,0.326745271,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243175694,0,0,0,0,0,1.193903383,16.54739682,42.336894,-73.145033
OMSFSH17mat2,0,7.169566039,0,0,0,0,1.130973355,0,0,0,0,0,0,0.967689077,0,9.497289846,0,0,0,2.568742868,0,1.161446804,6.721849816,42.334827,-73.138622
OMSFSH17mat3,0,3.175934188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.86900737,0,0,0,42.338309,-73.140163
OSFCD1gap1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.548767696,0,0,0,42.143487,-73.103846
OSFCD1gap2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.10138884,3.110255267,0,0,42.144835,-73.105188
OSFCD1gap3,0,0,0,0,0,0,0,1.084340339,0,0,0,0,0,0,0,0.985203456,0,0,0,3.648253009,2.659417086,2.580229316,0.541060795,42.142294,-73.103524
OSFCD1mat1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81904463,0,13.32861917,0,42.144391,-73.104686
OSFCD1mat2,0,0,0,0,0,0,0,6.44672484,0,0,0,0,0,0,0,5.838905201,0,0,0,2.870237588,0.664761005,16.9851974,0,42.144975,-73.104749
OSFCD1mat3,0,0.430084034,0,0,0,0,0,3.578156223,0,0,0,0,0,0,0,2.203532722,0,0,0,12.34431892,0,2.494503107,0,42.141992,-73.104215
OSFCD3unh1,0,1.25948413,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5954025,0,0,0,12.68865711,0,4.399113288,0,42.134764,-73.106876
OSFCD3unh2,0,1.383282515,0,0,0,0,3.022545927,3.213535125,0,0,0,0,0,0,0,0,0,1.838538561,0,4.579322897,0,26.81653672,0,42.135388,-73.107418
OSFCD3unh3,0,2.746458838,0,0,0,0,8.179627347,0,0,0,0,0,0,0,0,0,0,0,0,15.74587836,0,23.26745986,0,42.135929,-73.107313
OSFCD3unh4,0.890818232,3.122154049,0,0,0,0,4.908738521,1.536101363,0.373928066,0,0,0,0,0,0,0,0,0,0,10.51267223,0,11.98401751,2.731791527,42.137108,-73.107187
PSFPMHgap1,0,0,0,0,0,0,1.286796351,0,0,0,0,0,0,0,0,0,0,0,0,14.32748855,0,9.498467943,0,42.531607,-73.299895
