,plot_ID,951,531,972,391,12,birch species,543,762,261,701,129,elm species,maple species,319,833,241,375,761,746,316,97,373,90,315,318,372,541,371,Latitude,Longitude
82,MSF3111unh4,0,0,0.119368589,0,0.2631688,0,0,1.88207454,0,0,0,0,0,0,0,0,1.329407222,0.322605467,3.071541179,0.756629784,0.697300958,0,0,0.263098114,1.795979798,0,5.023986942,0.994404698,44.607411,-72.071746
83,OMSFCRgap1,0,0,0,0,2.513470472,0,0,5.045125933,0,0,0,0,0,0,0,0,0,0,0,1.201115453,0,0,0,0.021924843,0.043849686,0,2.205476734,0.539523227,42.34269,-73.17526
84,OMSFCRgap2,0,0,0,0,0,0,0,6.984486509,0,0,0,0,0,0,0,0,0.169706419,0,0,0,0,0,0,0,0,0,0,0,42.33072,-73.158451
85,OMSFCRgap3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.11692094,0,0.801151891,0.119368589,42.332748,-73.159894
86,OMSFCRmat1,0,0.060902341,0,0.17292353,4.623745772,0,0,0.744376213,0,0,0,0,0,0,0,0,0,0,0,6.377995704,0,0,0.021924843,0,0.082827184,0,1.271104398,2.241478932,42.342766,-73.17579
87,OMSFCRmat2,0,0.322246903,0,0,0,0,0,0.060902341,0,0,1.76660213,0,0,0,11.70726585,0,0,0,0,2.311895013,0,0,0,0,5.133850853,0,0,3.533887708,42.332704,-73.159583
88,OMSFCRmat3,0,0,0,0,0,0,0,1.860804599,0,0,0,0,0,0,0.043849686,0,0,0,0,0,0,0,0.18027093,0,15.77976195,0,0.28015077,0,42.333203,-73.160636
89,OMSFHRgap1,0,3.216924572,0,0,0,0,0,0,0,0,0,0,0,0,1.615035389,0,0,0,0,1.305512993,0,0,0,0,2.898711443,0,0,0,42.292869,-73.149242
90,OMSFHRgap3,0,0.121804682,0,0,0,0,0,0,0,0,0,0,0,0,3.168235776,0,0,0,0,0,0,0,0,0,0,0,0,0,42.292831,-73.148245
91,OMSFHRmat1,0,2.331699432,0,0,0,0,0,0,0,0,0,0,0,0,0.989843347,0,0,0,0,4.356860377,0,0,0,0,0,0,0,3.126866438,42.293703,-73.148634
92,OMSFHRmat2,0,1.719850852,0,0,0,0,0,0,0,0,0,0,0,0,6.77100819,0,0,0,0,11.19361546,0,0,0,0,1.212186546,0,0,0,42.290865,-73.147837
93,OMSFHRmat3,0,4.450495848,0,0,0,0,0,0,0,0.119368589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465741111,0.909268292,0,3.154415789,0.021924843,42.294246,-73.147863
